,Your Prolific ID,Artwork Number,Question Type,Survey Column,Actual Sound,User Answer,Artwork Dynamism,Comment
512,4,P11,Quality,Sound A,Sound B,2,1,
513,4,P11,Quality,Sound B,Sound F,3,1,
514,4,P11,Quality,Sound C,Sound C,5,1,
515,4,P11,Quality,Sound D,Sound A,2,1,
516,4,P3,Harmony,Sound A,Sound A,2,5,
517,4,P3,Harmony,Sound B,Sound C,5,5,
518,4,P3,Harmony,Sound C,Sound F,3,5,
519,4,P3,Harmony,Sound D,Sound B,3,5,
520,4,P3,Dynamism,Sound A,Sound A,2,5,
521,4,P3,Dynamism,Sound B,Sound C,5,5,
522,4,P3,Dynamism,Sound C,Sound F,3,5,
523,4,P3,Dynamism,Sound D,Sound B,2,5,
524,4,P3,Quality,Sound A,Sound A,2,5,
525,4,P3,Quality,Sound B,Sound C,5,5,
526,4,P3,Quality,Sound C,Sound F,3,5,
527,4,P3,Quality,Sound D,Sound B,2,5,
528,4,P1,Harmony,Sound A,Sound C,4,4,
529,4,P1,Harmony,Sound B,Sound B,1,4,
530,4,P1,Harmony,Sound C,Sound F,3,4,
531,4,P1,Harmony,Sound D,Sound A,1,4,
532,4,P1,Dynamism,Sound A,Sound C,4,4,
533,4,P1,Dynamism,Sound B,Sound B,1,4,
534,4,P1,Dynamism,Sound C,Sound F,3,4,
535,4,P1,Dynamism,Sound D,Sound A,1,4,
536,4,P1,Quality,Sound A,Sound C,4,4,
537,4,P1,Quality,Sound B,Sound B,2,4,
538,4,P1,Quality,Sound C,Sound F,3,4,
539,4,P1,Quality,Sound D,Sound A,1,4,
540,4,P12,Harmony,Sound A,Sound B,2,1,
541,4,P12,Harmony,Sound B,Sound A,2,1,
542,4,P12,Harmony,Sound C,Sound C,4,1,
543,4,P12,Harmony,Sound D,Sound F,3,1,
544,4,P12,Dynamism,Sound A,Sound B,3,1,
545,4,P12,Dynamism,Sound B,Sound A,1,1,
546,4,P12,Dynamism,Sound C,Sound C,5,1,
547,4,P12,Dynamism,Sound D,Sound F,3,1,
548,4,P12,Quality,Sound A,Sound B,1,1,
549,4,P12,Quality,Sound B,Sound A,1,1,
550,4,P12,Quality,Sound C,Sound C,4,1,
551,4,P12,Quality,Sound D,Sound F,3,1,
552,4,P7,Harmony,Sound A,Sound C,4,1,
553,4,P7,Harmony,Sound B,Sound B,4,1,
554,4,P7,Harmony,Sound C,Sound A,2,1,
555,4,P7,Harmony,Sound D,Sound F,3,1,
556,4,P7,Dynamism,Sound A,Sound C,5,1,
557,4,P7,Dynamism,Sound B,Sound B,4,1,
558,4,P7,Dynamism,Sound C,Sound A,1,1,
559,4,P7,Dynamism,Sound D,Sound F,3,1,
560,4,P7,Quality,Sound A,Sound C,5,1,
561,4,P7,Quality,Sound B,Sound B,3,1,
562,4,P7,Quality,Sound C,Sound A,3,1,
563,4,P7,Quality,Sound D,Sound F,3,1,
564,4,P9,Harmony,Sound A,Sound B,4,1,
565,4,P9,Harmony,Sound B,Sound F,3,1,
566,4,P9,Harmony,Sound C,Sound C,5,1,
567,4,P9,Harmony,Sound D,Sound A,2,1,
568,4,P9,Dynamism,Sound A,Sound B,2,1,
569,4,P9,Dynamism,Sound B,Sound F,3,1,
570,4,P9,Dynamism,Sound C,Sound C,5,1,
571,4,P9,Dynamism,Sound D,Sound A,2,1,
572,4,P9,Quality,Sound A,Sound B,2,1,
573,4,P9,Quality,Sound B,Sound F,3,1,
574,4,P9,Quality,Sound C,Sound C,4,1,
575,4,P9,Quality,Sound D,Sound A,2,1,
576,5,P2,Harmony,Sound A,Sound C,4,4,
577,5,P2,Harmony,Sound B,Sound F,3,4,
578,5,P2,Harmony,Sound C,Sound B,1,4,
579,5,P2,Harmony,Sound D,Sound A,1,4,
580,5,P2,Dynamism,Sound A,Sound C,4,4,
581,5,P2,Dynamism,Sound B,Sound F,3,4,
582,5,P2,Dynamism,Sound C,Sound B,1,4,
583,5,P2,Dynamism,Sound D,Sound A,1,4,
584,5,P2,Quality,Sound A,Sound C,4,4,
585,5,P2,Quality,Sound B,Sound F,3,4,
586,5,P2,Quality,Sound C,Sound B,2,4,
587,5,P2,Quality,Sound D,Sound A,2,4,
588,5,P8,Harmony,Sound A,Sound B,2,2,
589,5,P8,Harmony,Sound B,Sound A,2,2,
590,5,P8,Harmony,Sound C,Sound F,3,2,
591,5,P8,Harmony,Sound D,Sound C,4,2,
592,5,P8,Dynamism,Sound A,Sound B,4,2,
593,5,P8,Dynamism,Sound B,Sound A,2,2,
594,5,P8,Dynamism,Sound C,Sound F,3,2,
595,5,P8,Dynamism,Sound D,Sound C,4,2,
596,5,P8,Quality,Sound A,Sound B,1,2,
597,5,P8,Quality,Sound B,Sound A,2,2,
598,5,P8,Quality,Sound C,Sound F,3,2,
599,5,P8,Quality,Sound D,Sound C,4,2,
600,5,P4,Harmony,Sound A,Sound C,5,4,
601,5,P4,Harmony,Sound B,Sound B,2,4,
602,5,P4,Harmony,Sound C,Sound A,1,4,
603,5,P4,Harmony,Sound D,Sound F,3,4,
604,5,P4,Dynamism,Sound A,Sound C,5,4,
605,5,P4,Dynamism,Sound B,Sound B,2,4,
606,5,P4,Dynamism,Sound C,Sound A,1,4,
607,5,P4,Dynamism,Sound D,Sound F,3,4,
608,5,P4,Quality,Sound A,Sound C,4,4,
609,5,P4,Quality,Sound B,Sound B,1,4,
610,5,P4,Quality,Sound C,Sound A,2,4,
611,5,P4,Quality,Sound D,Sound F,3,4,
612,5,P10,Harmony,Sound A,Sound B,2,2,
613,5,P10,Harmony,Sound B,Sound C,5,2,
614,5,P10,Harmony,Sound C,Sound A,1,2,
615,5,P10,Harmony,Sound D,Sound F,3,2,
616,5,P10,Dynamism,Sound A,Sound B,5,2,
617,5,P10,Dynamism,Sound B,Sound C,5,2,
618,5,P10,Dynamism,Sound C,Sound A,1,2,
619,5,P10,Dynamism,Sound D,Sound F,3,2,
620,5,P10,Quality,Sound A,Sound B,1,2,
621,5,P10,Quality,Sound B,Sound C,4,2,
622,5,P10,Quality,Sound C,Sound A,2,2,
623,5,P10,Quality,Sound D,Sound F,3,2,
624,5,P5,Harmony,Sound A,Sound B,2,4,
625,5,P5,Harmony,Sound B,Sound C,5,4,
626,5,P5,Harmony,Sound C,Sound F,3,4,
627,5,P5,Harmony,Sound D,Sound A,1,4,
628,5,P5,Dynamism,Sound A,Sound B,2,4,
629,5,P5,Dynamism,Sound B,Sound C,5,4,
630,5,P5,Dynamism,Sound C,Sound F,3,4,
631,5,P5,Dynamism,Sound D,Sound A,1,4,
632,5,P5,Quality,Sound A,Sound B,2,4,
633,5,P5,Quality,Sound B,Sound C,2,4,
634,5,P5,Quality,Sound C,Sound F,3,4,
635,5,P5,Quality,Sound D,Sound A,1,4,
636,5,P6,Harmony,Sound A,Sound B,2,4,
637,5,P6,Harmony,Sound B,Sound F,3,4,
638,5,P6,Harmony,Sound C,Sound C,4,4,
639,5,P6,Harmony,Sound D,Sound A,1,4,
640,5,P6,Dynamism,Sound A,Sound B,1,4,
641,5,P6,Dynamism,Sound B,Sound F,3,4,
642,5,P6,Dynamism,Sound C,Sound C,4,4,
643,5,P6,Dynamism,Sound D,Sound A,1,4,
644,5,P6,Quality,Sound A,Sound B,2,4,
645,5,P6,Quality,Sound B,Sound F,3,4,
646,5,P6,Quality,Sound C,Sound C,5,4,
647,5,P6,Quality,Sound D,Sound A,1,4,
648,5,P11,Harmony,Sound A,Sound B,2,2,
649,5,P11,Harmony,Sound B,Sound F,3,2,
650,5,P11,Harmony,Sound C,Sound C,5,2,
651,5,P11,Harmony,Sound D,Sound A,1,2,
652,5,P11,Dynamism,Sound A,Sound B,3,2,
653,5,P11,Dynamism,Sound B,Sound F,3,2,
654,5,P11,Dynamism,Sound C,Sound C,4,2,
655,5,P11,Dynamism,Sound D,Sound A,1,2,
656,5,P11,Quality,Sound A,Sound B,1,2,
657,5,P11,Quality,Sound B,Sound F,3,2,
658,5,P11,Quality,Sound C,Sound C,1,2,
659,5,P11,Quality,Sound D,Sound A,1,2,
660,5,P3,Harmony,Sound A,Sound A,1,4,
661,5,P3,Harmony,Sound B,Sound C,5,4,
662,5,P3,Harmony,Sound C,Sound F,3,4,
663,5,P3,Harmony,Sound D,Sound B,2,4,
664,5,P3,Dynamism,Sound A,Sound A,1,4,
665,5,P3,Dynamism,Sound B,Sound C,4,4,
666,5,P3,Dynamism,Sound C,Sound F,3,4,
667,5,P3,Dynamism,Sound D,Sound B,1,4,
668,5,P3,Quality,Sound A,Sound A,1,4,
669,5,P3,Quality,Sound B,Sound C,3,4,
670,5,P3,Quality,Sound C,Sound F,3,4,
671,5,P3,Quality,Sound D,Sound B,1,4,
672,5,P1,Harmony,Sound A,Sound C,5,5,
673,5,P1,Harmony,Sound B,Sound B,2,5,
674,5,P1,Harmony,Sound C,Sound F,3,5,
675,5,P1,Harmony,Sound D,Sound A,1,5,
676,5,P1,Dynamism,Sound A,Sound C,5,5,
677,5,P1,Dynamism,Sound B,Sound B,2,5,
678,5,P1,Dynamism,Sound C,Sound F,3,5,
679,5,P1,Dynamism,Sound D,Sound A,1,5,
680,5,P1,Quality,Sound A,Sound C,3,5,
681,5,P1,Quality,Sound B,Sound B,1,5,
682,5,P1,Quality,Sound C,Sound F,3,5,
683,5,P1,Quality,Sound D,Sound A,2,5,
684,5,P12,Harmony,Sound A,Sound B,3,1,
685,5,P12,Harmony,Sound B,Sound A,1,1,
686,5,P12,Harmony,Sound C,Sound C,4,1,
687,5,P12,Harmony,Sound D,Sound F,3,1,
688,5,P12,Dynamism,Sound A,Sound B,3,1,
689,5,P12,Dynamism,Sound B,Sound A,1,1,
690,5,P12,Dynamism,Sound C,Sound C,4,1,
691,5,P12,Dynamism,Sound D,Sound F,3,1,
692,5,P12,Quality,Sound A,Sound B,2,1,
693,5,P12,Quality,Sound B,Sound A,1,1,
694,5,P12,Quality,Sound C,Sound C,3,1,
695,5,P12,Quality,Sound D,Sound F,3,1,
696,5,P7,Harmony,Sound A,Sound C,4,2,
697,5,P7,Harmony,Sound B,Sound B,2,2,
698,5,P7,Harmony,Sound C,Sound A,2,2,
699,5,P7,Harmony,Sound D,Sound F,3,2,
700,5,P7,Dynamism,Sound A,Sound C,5,2,
701,5,P7,Dynamism,Sound B,Sound B,3,2,
702,5,P7,Dynamism,Sound C,Sound A,1,2,
703,5,P7,Dynamism,Sound D,Sound F,3,2,
704,5,P7,Quality,Sound A,Sound C,3,2,
705,5,P7,Quality,Sound B,Sound B,1,2,
706,5,P7,Quality,Sound C,Sound A,1,2,
707,5,P7,Quality,Sound D,Sound F,3,2,
708,5,P9,Harmony,Sound A,Sound B,4,1,
709,5,P9,Harmony,Sound B,Sound F,3,1,
710,5,P9,Harmony,Sound C,Sound C,4,1,
711,5,P9,Harmony,Sound D,Sound A,1,1,
712,5,P9,Dynamism,Sound A,Sound B,4,1,
713,5,P9,Dynamism,Sound B,Sound F,3,1,
714,5,P9,Dynamism,Sound C,Sound C,4,1,
715,5,P9,Dynamism,Sound D,Sound A,2,1,
716,5,P9,Quality,Sound A,Sound B,1,1,
717,5,P9,Quality,Sound B,Sound F,3,1,
718,5,P9,Quality,Sound C,Sound C,5,1,
719,5,P9,Quality,Sound D,Sound A,2,1,
720,6,P2,Harmony,Sound A,Sound C,4,3,
721,6,P2,Harmony,Sound B,Sound F,1,3,
722,6,P2,Harmony,Sound C,Sound B,2,3,
723,6,P2,Harmony,Sound D,Sound A,2,3,
724,6,P2,Dynamism,Sound A,Sound C,5,3,Need but faster music to go with the ballet
725,6,P2,Dynamism,Sound B,Sound F,1,3,Need but faster music to go with the ballet
726,6,P2,Dynamism,Sound C,Sound B,2,3,Need but faster music to go with the ballet
727,6,P2,Dynamism,Sound D,Sound A,1,3,Need but faster music to go with the ballet
728,6,P2,Quality,Sound A,Sound C,4,3,
729,6,P2,Quality,Sound B,Sound F,2,3,
730,6,P2,Quality,Sound C,Sound B,2,3,
731,6,P2,Quality,Sound D,Sound A,2,3,
732,6,P8,Harmony,Sound A,Sound B,4,1,
733,6,P8,Harmony,Sound B,Sound A,2,1,
734,6,P8,Harmony,Sound C,Sound F,3,1,
735,6,P8,Harmony,Sound D,Sound C,5,1,
736,6,P8,Dynamism,Sound A,Sound B,4,1,
737,6,P8,Dynamism,Sound B,Sound A,1,1,
738,6,P8,Dynamism,Sound C,Sound F,3,1,
739,6,P8,Dynamism,Sound D,Sound C,5,1,
740,6,P8,Quality,Sound A,Sound B,2,1,
741,6,P8,Quality,Sound B,Sound A,1,1,
742,6,P8,Quality,Sound C,Sound F,2,1,
743,6,P8,Quality,Sound D,Sound C,5,1,
744,6,P4,Harmony,Sound A,Sound C,4,4,
745,6,P4,Harmony,Sound B,Sound B,2,4,
746,6,P4,Harmony,Sound C,Sound A,2,4,
747,6,P4,Harmony,Sound D,Sound F,3,4,
748,6,P4,Dynamism,Sound A,Sound C,5,4,
749,6,P4,Dynamism,Sound B,Sound B,4,4,
750,6,P4,Dynamism,Sound C,Sound A,2,4,
751,6,P4,Dynamism,Sound D,Sound F,3,4,
752,6,P4,Quality,Sound A,Sound C,5,4,
753,6,P4,Quality,Sound B,Sound B,2,4,
754,6,P4,Quality,Sound C,Sound A,1,4,
755,6,P4,Quality,Sound D,Sound F,3,4,
756,6,P10,Harmony,Sound A,Sound B,3,2,
757,6,P10,Harmony,Sound B,Sound C,5,2,
758,6,P10,Harmony,Sound C,Sound A,4,2,
759,6,P10,Harmony,Sound D,Sound F,3,2,
760,6,P10,Dynamism,Sound A,Sound B,4,2,
761,6,P10,Dynamism,Sound B,Sound C,5,2,
762,6,P10,Dynamism,Sound C,Sound A,1,2,
763,6,P10,Dynamism,Sound D,Sound F,3,2,
764,6,P10,Quality,Sound A,Sound B,1,2,
765,6,P10,Quality,Sound B,Sound C,5,2,
766,6,P10,Quality,Sound C,Sound A,1,2,
767,6,P10,Quality,Sound D,Sound F,3,2,
768,6,P5,Harmony,Sound A,Sound B,3,3,
769,6,P5,Harmony,Sound B,Sound C,4,3,
770,6,P5,Harmony,Sound C,Sound F,3,3,
771,6,P5,Harmony,Sound D,Sound A,1,3,
772,6,P5,Dynamism,Sound A,Sound B,2,3,
773,6,P5,Dynamism,Sound B,Sound C,4,3,
774,6,P5,Dynamism,Sound C,Sound F,3,3,
775,6,P5,Dynamism,Sound D,Sound A,2,3,
776,6,P5,Quality,Sound A,Sound B,3,3,
777,6,P5,Quality,Sound B,Sound C,4,3,
778,6,P5,Quality,Sound C,Sound F,3,3,
779,6,P5,Quality,Sound D,Sound A,2,3,
780,6,P6,Harmony,Sound A,Sound B,1,4,
781,6,P6,Harmony,Sound B,Sound F,3,4,
782,6,P6,Harmony,Sound C,Sound C,4,4,
783,6,P6,Harmony,Sound D,Sound A,1,4,
784,6,P6,Dynamism,Sound A,Sound B,2,4,
785,6,P6,Dynamism,Sound B,Sound F,3,4,
786,6,P6,Dynamism,Sound C,Sound C,5,4,
787,6,P6,Dynamism,Sound D,Sound A,1,4,
788,6,P6,Quality,Sound A,Sound B,2,4,
789,6,P6,Quality,Sound B,Sound F,3,4,
790,6,P6,Quality,Sound C,Sound C,4,4,
791,6,P6,Quality,Sound D,Sound A,1,4,
792,6,P11,Harmony,Sound A,Sound B,2,2,
793,6,P11,Harmony,Sound B,Sound F,3,2,
794,6,P11,Harmony,Sound C,Sound C,4,2,
795,6,P11,Harmony,Sound D,Sound A,1,2,
796,6,P11,Dynamism,Sound A,Sound B,2,2,
797,6,P11,Dynamism,Sound B,Sound F,3,2,
798,6,P11,Dynamism,Sound C,Sound C,4,2,
799,6,P11,Dynamism,Sound D,Sound A,2,2,
800,6,P11,Quality,Sound A,Sound B,2,2,
801,6,P11,Quality,Sound B,Sound F,3,2,
802,6,P11,Quality,Sound C,Sound C,4,2,
803,6,P11,Quality,Sound D,Sound A,1,2,
804,6,P3,Harmony,Sound A,Sound A,2,4,
805,6,P3,Harmony,Sound B,Sound C,5,4,
806,6,P3,Harmony,Sound C,Sound F,3,4,
807,6,P3,Harmony,Sound D,Sound B,2,4,
808,6,P3,Dynamism,Sound A,Sound A,1,4,
809,6,P3,Dynamism,Sound B,Sound C,5,4,
810,6,P3,Dynamism,Sound C,Sound F,3,4,
811,6,P3,Dynamism,Sound D,Sound B,1,4,
812,6,P3,Quality,Sound A,Sound A,3,4,
813,6,P3,Quality,Sound B,Sound C,5,4,
814,6,P3,Quality,Sound C,Sound F,3,4,
815,6,P3,Quality,Sound D,Sound B,2,4,
816,6,P1,Harmony,Sound A,Sound C,4,5,
817,6,P1,Harmony,Sound B,Sound B,2,5,
818,6,P1,Harmony,Sound C,Sound F,3,5,
819,6,P1,Harmony,Sound D,Sound A,2,5,
820,6,P1,Dynamism,Sound A,Sound C,4,5,
821,6,P1,Dynamism,Sound B,Sound B,2,5,
822,6,P1,Dynamism,Sound C,Sound F,3,5,
823,6,P1,Dynamism,Sound D,Sound A,2,5,
824,6,P1,Quality,Sound A,Sound C,4,5,
825,6,P1,Quality,Sound B,Sound B,2,5,
826,6,P1,Quality,Sound C,Sound F,3,5,
827,6,P1,Quality,Sound D,Sound A,2,5,
828,6,P12,Harmony,Sound A,Sound B,2,3,
829,6,P12,Harmony,Sound B,Sound A,1,3,
830,6,P12,Harmony,Sound C,Sound C,5,3,
831,6,P12,Harmony,Sound D,Sound F,3,3,
832,6,P12,Dynamism,Sound A,Sound B,4,3,
833,6,P12,Dynamism,Sound B,Sound A,2,3,
834,6,P12,Dynamism,Sound C,Sound C,5,3,
835,6,P12,Dynamism,Sound D,Sound F,3,3,
836,6,P12,Quality,Sound A,Sound B,2,3,
837,6,P12,Quality,Sound B,Sound A,1,3,
838,6,P12,Quality,Sound C,Sound C,4,3,
839,6,P12,Quality,Sound D,Sound F,3,3,
840,6,P7,Harmony,Sound A,Sound C,5,3,
841,6,P7,Harmony,Sound B,Sound B,2,3,
842,6,P7,Harmony,Sound C,Sound A,1,3,
843,6,P7,Harmony,Sound D,Sound F,3,3,
844,6,P7,Dynamism,Sound A,Sound C,5,3,
845,6,P7,Dynamism,Sound B,Sound B,5,3,
846,6,P7,Dynamism,Sound C,Sound A,1,3,
847,6,P7,Dynamism,Sound D,Sound F,3,3,
848,6,P7,Quality,Sound A,Sound C,5,3,
849,6,P7,Quality,Sound B,Sound B,2,3,
850,6,P7,Quality,Sound C,Sound A,1,3,
851,6,P7,Quality,Sound D,Sound F,3,3,
852,6,P9,Harmony,Sound A,Sound B,2,2,
853,6,P9,Harmony,Sound B,Sound F,3,2,
854,6,P9,Harmony,Sound C,Sound C,4,2,
855,6,P9,Harmony,Sound D,Sound A,5,2,
856,6,P9,Dynamism,Sound A,Sound B,2,2,
857,6,P9,Dynamism,Sound B,Sound F,3,2,
858,6,P9,Dynamism,Sound C,Sound C,4,2,
859,6,P9,Dynamism,Sound D,Sound A,1,2,
860,6,P9,Quality,Sound A,Sound B,2,2,
861,6,P9,Quality,Sound B,Sound F,3,2,
862,6,P9,Quality,Sound C,Sound C,4,2,
863,6,P9,Quality,Sound D,Sound A,1,2,
864,7,P2,Harmony,Sound A,Sound C,5,3,
865,7,P2,Harmony,Sound B,Sound F,3,3,
866,7,P2,Harmony,Sound C,Sound B,1,3,
867,7,P2,Harmony,Sound D,Sound A,2,3,
868,7,P2,Dynamism,Sound A,Sound C,4,3,
869,7,P2,Dynamism,Sound B,Sound F,3,3,
870,7,P2,Dynamism,Sound C,Sound B,4,3,
871,7,P2,Dynamism,Sound D,Sound A,1,3,
872,7,P2,Quality,Sound A,Sound C,5,3,
873,7,P2,Quality,Sound B,Sound F,3,3,
874,7,P2,Quality,Sound C,Sound B,1,3,
875,7,P2,Quality,Sound D,Sound A,1,3,
876,7,P8,Harmony,Sound A,Sound B,1,1,
877,7,P8,Harmony,Sound B,Sound A,1,1,
878,7,P8,Harmony,Sound C,Sound F,3,1,
879,7,P8,Harmony,Sound D,Sound C,4,1,
880,7,P8,Dynamism,Sound A,Sound B,1,1,
881,7,P8,Dynamism,Sound B,Sound A,1,1,
882,7,P8,Dynamism,Sound C,Sound F,3,1,
883,7,P8,Dynamism,Sound D,Sound C,4,1,
884,7,P8,Quality,Sound A,Sound B,1,1,
885,7,P8,Quality,Sound B,Sound A,1,1,
886,7,P8,Quality,Sound C,Sound F,3,1,
887,7,P8,Quality,Sound D,Sound C,4,1,
888,7,P4,Harmony,Sound A,Sound C,5,4,
889,7,P4,Harmony,Sound B,Sound B,3,4,
890,7,P4,Harmony,Sound C,Sound A,2,4,
891,7,P4,Harmony,Sound D,Sound F,3,4,
892,7,P4,Dynamism,Sound A,Sound C,5,4,
893,7,P4,Dynamism,Sound B,Sound B,4,4,
894,7,P4,Dynamism,Sound C,Sound A,2,4,
895,7,P4,Dynamism,Sound D,Sound F,3,4,
896,7,P4,Quality,Sound A,Sound C,5,4,
897,7,P4,Quality,Sound B,Sound B,2,4,
898,7,P4,Quality,Sound C,Sound A,2,4,
899,7,P4,Quality,Sound D,Sound F,3,4,
900,7,P10,Harmony,Sound A,Sound B,2,3,
901,7,P10,Harmony,Sound B,Sound C,5,3,
902,7,P10,Harmony,Sound C,Sound A,2,3,
903,7,P10,Harmony,Sound D,Sound F,3,3,
904,7,P10,Dynamism,Sound A,Sound B,5,3,
905,7,P10,Dynamism,Sound B,Sound C,5,3,
906,7,P10,Dynamism,Sound C,Sound A,2,3,
907,7,P10,Dynamism,Sound D,Sound F,3,3,
908,7,P10,Quality,Sound A,Sound B,2,3,
909,7,P10,Quality,Sound B,Sound C,5,3,
910,7,P10,Quality,Sound C,Sound A,2,3,
911,7,P10,Quality,Sound D,Sound F,3,3,
912,7,P5,Harmony,Sound A,Sound B,3,3,
913,7,P5,Harmony,Sound B,Sound C,5,3,
914,7,P5,Harmony,Sound C,Sound F,3,3,
915,7,P5,Harmony,Sound D,Sound A,2,3,
916,7,P5,Dynamism,Sound A,Sound B,5,3,
917,7,P5,Dynamism,Sound B,Sound C,5,3,
918,7,P5,Dynamism,Sound C,Sound F,3,3,
919,7,P5,Dynamism,Sound D,Sound A,2,3,
920,7,P5,Quality,Sound A,Sound B,2,3,
921,7,P5,Quality,Sound B,Sound C,5,3,
922,7,P5,Quality,Sound C,Sound F,3,3,
923,7,P5,Quality,Sound D,Sound A,2,3,
924,7,P6,Harmony,Sound A,Sound B,2,5,
925,7,P6,Harmony,Sound B,Sound F,3,5,
926,7,P6,Harmony,Sound C,Sound C,5,5,
927,7,P6,Harmony,Sound D,Sound A,2,5,
928,7,P6,Dynamism,Sound A,Sound B,4,5,
929,7,P6,Dynamism,Sound B,Sound F,3,5,
930,7,P6,Dynamism,Sound C,Sound C,5,5,
931,7,P6,Dynamism,Sound D,Sound A,2,5,
932,7,P6,Quality,Sound A,Sound B,2,5,
933,7,P6,Quality,Sound B,Sound F,3,5,
934,7,P6,Quality,Sound C,Sound C,5,5,
935,7,P6,Quality,Sound D,Sound A,2,5,
936,7,P11,Harmony,Sound A,Sound B,2,2,
937,7,P11,Harmony,Sound B,Sound F,3,2,
938,7,P11,Harmony,Sound C,Sound C,5,2,
939,7,P11,Harmony,Sound D,Sound A,2,2,
940,7,P11,Dynamism,Sound A,Sound B,3,2,
941,7,P11,Dynamism,Sound B,Sound F,3,2,
942,7,P11,Dynamism,Sound C,Sound C,5,2,
943,7,P11,Dynamism,Sound D,Sound A,1,2,
944,7,P11,Quality,Sound A,Sound B,2,2,
945,7,P11,Quality,Sound B,Sound F,3,2,
946,7,P11,Quality,Sound C,Sound C,4,2,
947,7,P11,Quality,Sound D,Sound A,1,2,
948,7,P3,Harmony,Sound A,Sound A,1,4,
949,7,P3,Harmony,Sound B,Sound C,5,4,
950,7,P3,Harmony,Sound C,Sound F,3,4,
951,7,P3,Harmony,Sound D,Sound B,2,4,
952,7,P3,Dynamism,Sound A,Sound A,2,4,
953,7,P3,Dynamism,Sound B,Sound C,5,4,
954,7,P3,Dynamism,Sound C,Sound F,3,4,
955,7,P3,Dynamism,Sound D,Sound B,3,4,
956,7,P3,Quality,Sound A,Sound A,1,4,
957,7,P3,Quality,Sound B,Sound C,5,4,
958,7,P3,Quality,Sound C,Sound F,3,4,
959,7,P3,Quality,Sound D,Sound B,2,4,
960,7,P1,Harmony,Sound A,Sound C,5,5,
961,7,P1,Harmony,Sound B,Sound B,1,5,
962,7,P1,Harmony,Sound C,Sound F,3,5,
963,7,P1,Harmony,Sound D,Sound A,2,5,
964,7,P1,Dynamism,Sound A,Sound C,5,5,
965,7,P1,Dynamism,Sound B,Sound B,2,5,
966,7,P1,Dynamism,Sound C,Sound F,3,5,
967,7,P1,Dynamism,Sound D,Sound A,2,5,
968,7,P1,Quality,Sound A,Sound C,5,5,
969,7,P1,Quality,Sound B,Sound B,2,5,
970,7,P1,Quality,Sound C,Sound F,3,5,
971,7,P1,Quality,Sound D,Sound A,1,5,
972,7,P12,Harmony,Sound A,Sound B,2,2,
973,7,P12,Harmony,Sound B,Sound A,2,2,
974,7,P12,Harmony,Sound C,Sound C,4,2,
975,7,P12,Harmony,Sound D,Sound F,3,2,
976,7,P12,Dynamism,Sound A,Sound B,4,2,
977,7,P12,Dynamism,Sound B,Sound A,2,2,
978,7,P12,Dynamism,Sound C,Sound C,4,2,
979,7,P12,Dynamism,Sound D,Sound F,3,2,
980,7,P12,Quality,Sound A,Sound B,1,2,
981,7,P12,Quality,Sound B,Sound A,1,2,
982,7,P12,Quality,Sound C,Sound C,4,2,
983,7,P12,Quality,Sound D,Sound F,3,2,
984,7,P7,Harmony,Sound A,Sound C,5,2,
985,7,P7,Harmony,Sound B,Sound B,1,2,
986,7,P7,Harmony,Sound C,Sound A,2,2,
987,7,P7,Harmony,Sound D,Sound F,3,2,
988,7,P7,Dynamism,Sound A,Sound C,5,2,
989,7,P7,Dynamism,Sound B,Sound B,3,2,
990,7,P7,Dynamism,Sound C,Sound A,2,2,
991,7,P7,Dynamism,Sound D,Sound F,3,2,
992,7,P7,Quality,Sound A,Sound C,5,2,
993,7,P7,Quality,Sound B,Sound B,3,2,
994,7,P7,Quality,Sound C,Sound A,1,2,
995,7,P7,Quality,Sound D,Sound F,3,2,
996,7,P9,Harmony,Sound A,Sound B,4,2,
997,7,P9,Harmony,Sound B,Sound F,3,2,
998,7,P9,Harmony,Sound C,Sound C,2,2,
999,7,P9,Harmony,Sound D,Sound A,2,2,
1000,7,P9,Dynamism,Sound A,Sound B,4,2,
1001,7,P9,Dynamism,Sound B,Sound F,3,2,
1002,7,P9,Dynamism,Sound C,Sound C,5,2,
1003,7,P9,Dynamism,Sound D,Sound A,2,2,
1004,7,P9,Quality,Sound A,Sound B,1,2,
1005,7,P9,Quality,Sound B,Sound F,3,2,
1006,7,P9,Quality,Sound C,Sound C,4,2,
1007,7,P9,Quality,Sound D,Sound A,2,2,
1008,8,P2,Harmony,Sound A,Sound C,4,4,
1009,8,P2,Harmony,Sound B,Sound F,3,4,
1010,8,P2,Harmony,Sound C,Sound B,1,4,
1011,8,P2,Harmony,Sound D,Sound A,1,4,
1012,8,P2,Dynamism,Sound A,Sound C,3,4,
1013,8,P2,Dynamism,Sound B,Sound F,1,4,
1014,8,P2,Dynamism,Sound C,Sound B,1,4,
1015,8,P2,Dynamism,Sound D,Sound A,1,4,
1016,8,P2,Quality,Sound A,Sound C,4,4,
1017,8,P2,Quality,Sound B,Sound F,1,4,
1018,8,P2,Quality,Sound C,Sound B,1,4,
1019,8,P2,Quality,Sound D,Sound A,1,4,
1020,8,P8,Harmony,Sound A,Sound B,1,2,
1021,8,P8,Harmony,Sound B,Sound A,2,2,
1022,8,P8,Harmony,Sound C,Sound F,3,2,
1023,8,P8,Harmony,Sound D,Sound C,4,2,
1024,8,P8,Dynamism,Sound A,Sound B,1,2,
